,date,type,registration,operator,fat.,location,Unnamed: 6,pic,cat,url
7,03-JUL-2015,Consolidated PBY-6A Catalina,N85U,Flying Firemen,0,near Orange Beach...,,,O1,https://aviation-safety.net/database/record.php?id=20150703-0
8,07-JUL-2015,Cessna 208B Grand Caravan,DU-SD1,Skydive Dubai,0,near Dubai-Skydiv...,,,A1,https://aviation-safety.net/database/record.php?id=20150707-0
9,07-JUL-2015,Lockheed C-130H Hercules,79-0478,USAF,0,Baghdad Inte...,,,A1,https://aviation-safety.net/database/record.php?id=20150707-1
10,14-JUL-2015,Fokker 50,9Q-CJB,CAA,0,Goma Airport...,,,A1,https://aviation-safety.net/database/record.php?id=20150714-0
11,17-JUL-2015,Antonov An-12BK,RF-94291,Russian AF,0,Chelyabinsk ...,,,A2,https://aviation-safety.net/database/record.php?id=20150717-0
12,17-JUL-2015,Canadair CL-215,1070,Hellenic AF,0,"near Faraklo, Lac...",,,A2,https://aviation-safety.net/database/record.php?id=20150717-1
13,17-JUL-2015,Cessna 208B Grand Caravan,SP-WAW,Skydive Warsaw,0,Ladowisko Ch...,,,A2,https://aviation-safety.net/database/record.php?id=20150717-2
14,19-JUL-2015,Airbus A321-231,G-EUXF,British Airways,0,Glasgow Inte...,,,A2,https://aviation-safety.net/database/record.php?id=20150719-0
15,19-JUL-2015,Learjet 35A,YV543T,private,0,Panama City-...,,,A1,https://aviation-safety.net/database/record.php?id=20150719-1
16,22-JUL-2015,Canadair Challenger 601-3A,N613PJ,Paragon Jets,0,West Palm Be...,,,A2,https://aviation-safety.net/database/record.php?id=20150722-0
17,23-JUL-2015,IAI 1125 Astra,N765A,Mountain Air Services,0,Baltimore/Wa...,,,A2,https://aviation-safety.net/database/record.php?id=20150723-0
18,23-JUL-2015,Cessna 208 Caravan I,PR-PAZ,Greenpeace Brasil,0,near Manaus-Eduar...,,,A1,https://aviation-safety.net/database/record.php?id=20150723-1
19,24-JUL-2015,ATR 72-212,XY-AIH,Air Bagan,0,Yangon-Minga...,,,A1,https://aviation-safety.net/database/record.php?id=20150724-0
20,27-JUL-2015,Embraer C-95BM Bandeirante (EMB-110,2326,Brazilian AF,0,Lagoa Santa ...,,,A2,https://aviation-safety.net/database/record.php?id=20150727-0
21,31-JUL-2015,Embraer Phenom 300,HZ-IBN,Salem Aviation,4,Blackbushe A...,,,A1,https://aviation-safety.net/database/record.php?id=20150731-0
22,31-JUL-2015,Embraer EMB-120ER Brasilia,VQ-BBX,RusLine,0,Moskva-Domod...,,,A1,https://aviation-safety.net/database/record.php?id=20150731-1
23,31-JUL-2015,CASA CN-235M-200,FAC-1261,Colombian AF,11,near Codazzi,,,A1,https://aviation-safety.net/database/record.php?id=20150731-2
24,01-AUG-2015,Antonov An-2R,YR-PEG,Aero West,1,Stancuta,,,A1,https://aviation-safety.net/database/record.php?id=20150801-0
25,02-AUG-2015,Cessna 208B Grand Caravan EX,N942AC,Air Choice One,0,Chicago-O'Ha...,,,A2,https://aviation-safety.net/database/record.php?id=20150802-0
26,05-AUG-2015,Cessna 560XL Citation XLS,N560JF,Snow Peak Ventures,0,Spanish Fork...,,,A2,https://aviation-safety.net/database/record.php?id=20150805-0
27,11-AUG-2015,Boeing 737-73V (WL),N561WN,Southwest Airlines,0,Orlando Inte...,,,O2,https://aviation-safety.net/database/record.php?id=20150811-0
28,11-AUG-2015,Beech B200 King Air,N531SW,Southwest Aircraft Charter,0,Chandler Mun...,,,O1,https://aviation-safety.net/database/record.php?id=20150811-1
29,12-AUG-2015,Cessna 208B Super Cargomaster,N924FE,Mountain Air Cargo,0,near Saba,,,A1,https://aviation-safety.net/database/record.php?id=20150812-0
30,15-AUG-2015,Airbus A321-231,N564UW,American Airlines,0,Charlotte-Do...,,,A2,https://aviation-safety.net/database/record.php?id=20150815-0
31,16-AUG-2015,ATR 42-300,PK-YRN,Trigana Air Service,54,near Oksibil Airp...,,,A1,https://aviation-safety.net/database/record.php?id=20150816-0
32,16-AUG-2015,Rockwell Sabreliner 60SC,N442RM,"BAE Systems, op.for US DoD",4,near San Diego-Br...,,,A1,https://aviation-safety.net/database/record.php?id=20150816-1
33,16-AUG-2015,Beech A100 King Air,C-FDOR,Maritime Air Charter,0,Margaree Air...,,,A1,https://aviation-safety.net/database/record.php?id=20150816-2
34,17-AUG-2015,Beech 99,N128SF,Hummingbird Air,0,Codrington A...,,,A2,https://aviation-safety.net/database/record.php?id=20150817-0
35,20-AUG-2015,Let L-410MA,OM-SAB,Dubnica Air,3,Cervený Kamen,,,A1,https://aviation-safety.net/database/record.php?id=20150820-0
36,20-AUG-2015,Let L-410UVP,OM-ODQ,Dubnica Air,4,Cervený Kamen,,,A1,https://aviation-safety.net/database/record.php?id=20150820-1
37,21-AUG-2015,Eclipse 500,N120EA,UF Equipment,0,Danbury Airp...,,,A1,https://aviation-safety.net/database/record.php?id=20150821-0
38,26-AUG-2015,Cessna S550 Citation S/II,YV3125,Unknown,0,Charallave-Ó...,,,A1,https://aviation-safety.net/database/record.php?id=20150826-0
39,27-AUG-2015,Cessna 750 Citation X,XA-KYE,Unknown,0,Toluca Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20150827-0
40,27-AUG-2015,Lockheed CP-140 Aurora,140103,RCAF,0,Greenwood Ca...,,,A2,https://aviation-safety.net/database/record.php?id=20150827-1
41,28-AUG-2015,Viking Air DHC-6 Twin Otter 400,JA201D,First Flying,0,Aguni Airpor...,,,A2,https://aviation-safety.net/database/record.php?id=20150828-0
42,28-AUG-2015,Boeing 737-3Q8 (BDSF),PK-BBY,Cardig Air,0,Wamena Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20150828-1
43,28-AUG-2015,Dassault Falcon 2000,N187AA,Anton Air,0,Las Vegas-Mc...,,,A2,https://aviation-safety.net/database/record.php?id=20150828-2
44,29-AUG-2015,Dornier 228-212,NAF030,Nigerian AF,7,Kaduna,,,A1,https://aviation-safety.net/database/record.php?id=20150829-0
45,31-AUG-2015,Antonov An-30D,,Lukiaviatrans,0,Keperveyem A...,,,A2,https://aviation-safety.net/database/record.php?id=20150831-0
46,01-SEP-2015,Beech 300 Super King Air,N300PP,Handel- en Exploitatiemij. Ruygrok,0,Rotterdam/Th...,,,A1,https://aviation-safety.net/database/record.php?id=20150901-0
47,01-SEP-2015,Swearingen SA227-DC Metro 23,VH-HPE,Toll Aviation,0,Thangool Air...,,,A2,https://aviation-safety.net/database/record.php?id=20150901-1
48,02-SEP-2015,Beech B200 King Air,VH-FDB,Royal Flying Doctor Service,0,Barcaldine A...,,,A2,https://aviation-safety.net/database/record.php?id=20150902-0
49,03-SEP-2015,Cessna 550B Citation Bravo,OE-GLG,Jet24,0,Wien-Schwech...,,,A1,https://aviation-safety.net/database/record.php?id=20150903-0
50,05-SEP-2015,BAe-125-700A,6V-AIM,Senegalair,7,"near Dakar, Senegal",,,A1,https://aviation-safety.net/database/record.php?id=20150905-0
51,05-SEP-2015,Boeing 737-8FB (WL),3C-LLY,Ceiba International,0,near Tambacounda,,,A2,https://aviation-safety.net/database/record.php?id=20150905-1
52,06-SEP-2015,DHC-6 Twin Otter 200,N181CS,Rampart Aviation,0,Louisburg-No...,,,A1,https://aviation-safety.net/database/record.php?id=20150906-0
53,06-SEP-2015,Antonov An-2TD,D-FWJK,FSC Halle-Oppin,0,Merseburg Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20150906-1
54,08-SEP-2015,Boeing 777-236ER,G-VIIO,British Airways,0,Las Vegas-Mc...,,,A2,https://aviation-safety.net/database/record.php?id=20150908-0
55,15-SEP-2015,DHC-3T Texas Turbine Otter,N928RK,Rainbow King Lodge,3,near Iliamna-East...,,,A1,https://aviation-safety.net/database/record.php?id=20150915-0
56,15-SEP-2015,Boeing 777-3DZER,A7-BAC,Qatar Airways,0,Miami Intern...,,,I2,https://aviation-safety.net/database/record.php?id=20150915-1
57,16-SEP-2015,Antonov An-2R,RA-35141,Yenisei Airline,0,near Bratsk,,,A1,https://aviation-safety.net/database/record.php?id=20150916-0
58,19-SEP-2015,Airbus A321-211,D-ABCK,Air Berlin,0,Düsseldorf I...,,,A2,https://aviation-safety.net/database/record.php?id=20150919-0
59,21-SEP-2015,DHC-6 Twin Otter 300,8Q-TME,Trans Maldivian Airways,0,Lhaviyani Ka...,,,O2,https://aviation-safety.net/database/record.php?id=20150921-0
60,25-SEP-2015,Curtiss C-46A,C-GTXW,Buffalo Airways,0,Déline Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20150925-0
61,25-SEP-2015,Cessna 550 Citation Bravo,VH-FGK,Yulgilbar Pastoral Co,0,Lismore Airp...,,,A1,https://aviation-safety.net/database/record.php?id=20150925-1
62,27-SEP-2015,Cessna 550 Citation II,N622PG,private,0,Sarasota-Bra...,,,A2,https://aviation-safety.net/database/record.php?id=20150927-0
63,30-SEP-2015,DHC-8-402Q Dash 8,LX-LGH,Luxair,0,Saarbrücken-...,,,A1,https://aviation-safety.net/database/record.php?id=20150930-0
64,02-OCT-2015,DHC-6 Twin Otter 200,DU-SD4,Skydive Dubai,0,Dubai-Palm D...,,,A1,https://aviation-safety.net/database/record.php?id=20151002-0
65,02-OCT-2015,DHC-6 Twin Otter 300,PK-BRM,Aviastar Mandiri,10,Bajaja Mount...,,,A1,https://aviation-safety.net/database/record.php?id=20151002-1
66,02-OCT-2015,Lockheed C-130J-30 Super Hercules,08-3174,USAF,11+ 3,Jalalabad Ai...,,,A1,https://aviation-safety.net/database/record.php?id=20151002-2
67,03-OCT-2015,Beech B200 Super King Air,G-BYCP,London Executive Aviation,2,"near Chigwell, Essex",,,A1,https://aviation-safety.net/database/record.php?id=20151003-0
68,06-OCT-2015,BAe-146-300,9G-SBB,Starbow,0,Tamale Airpo...,,,A1,https://aviation-safety.net/database/record.php?id=20151006-0
69,12-OCT-2015,Airbus A300B4-203F,SU-BMZ,Tristar Air,0,near Afgooye,,,A1,https://aviation-safety.net/database/record.php?id=20151012-0
70,12-OCT-2015,Cessna 208B Grand Caravan,YA22382,Afghan Air Force,2,Bamyan Province,,,A1,https://aviation-safety.net/database/record.php?id=20151012-1
71,14-OCT-2015,Cessna 208B Grand Caravan,PR-MIC,Microsurvey,3,near Yumbillo,,,A1,https://aviation-safety.net/database/record.php?id=20151014-0
72,15-OCT-2015,Boeing 747-3B3,EP-MNE,Mahan Air,0,near Tehran-Mehra...,,,A2,https://aviation-safety.net/database/record.php?id=20151015-0
73,19-OCT-2015,Learjet 35A,LV-ZSZ,Top Air SA,0,San Fernando...,,,A1,https://aviation-safety.net/database/record.php?id=20151019-0
74,22-OCT-2015,Learjet 31A,XB-GYB,Grupo Constructor Plata,4,near Apaseo el Alto,,,A1,https://aviation-safety.net/database/record.php?id=20151022-0
75,22-OCT-2015,DHC-7-102,C-GGUL,Voyageur Airways,0,Eindhoven Ai...,,,A1,https://aviation-safety.net/database/record.php?id=20151022-1
76,23-OCT-2015,Boeing 737-3K2,OB-2040-P,Peruvian Airlines,0,Cuzco-Velazc...,,,A1,https://aviation-safety.net/database/record.php?id=20151023-0
77,25-OCT-2015,Sukhoi Superjet 100-95B,XA-PBA,Interjet,0,Mexico City-...,,,O1,https://aviation-safety.net/database/record.php?id=20151025-0
78,26-OCT-2015,Boeing 737-4L7,ZS-OAA,"British Airways, opb Comair",0,Johannesburg...,,,A1,https://aviation-safety.net/database/record.php?id=20151026-0
79,28-OCT-2015,Dornier 328 ?,,Unknown,,Afgoye District,,,A2,https://aviation-safety.net/database/record.php?id=20151028-0
80,29-OCT-2015,Boeing 767-269ER,N251MY,Dynamic International Airways,0,Fort Lauderd...,,,A1,https://aviation-safety.net/database/record.php?id=20151029-0
81,29-OCT-2015,Bombardier Challenger 300,N334AF,Arcadia Leasing,0,La Crosse Mu...,,,A2,https://aviation-safety.net/database/record.php?id=20151029-1
82,31-OCT-2015,Airbus A321-231,EI-ETJ,Metrojet,224,"near Hasna, North...",,,C1,https://aviation-safety.net/database/record.php?id=20151031-0
83,??-OCT-2015,Hawker Siddeley HS-125-600A,N20FM,private,0,near Las Mercedes...,,,C1,https://aviation-safety.net/database/record.php?id=20151099-0
84,01-NOV-2015,Grumman G-159 Gulfstream I,9Q-CNP,Malu Aviation,0,Kinshasa-N'D...,,,A2,https://aviation-safety.net/database/record.php?id=20151101-0
85,02-NOV-2015,Fokker F-27 Friendship 400M,6W-STF,Senegalese Air Force,0,near Koussané,,,A2,https://aviation-safety.net/database/record.php?id=20151102-1
86,03-NOV-2015,Boeing 737-4H6,AP-BJO,Shaheen Air,0,Lahore-Allam...,,,A1,https://aviation-safety.net/database/record.php?id=20151103-0
87,04-NOV-2015,Antonov An-12BK,EY-406,"Allied Services Limited, lsf Asia Airways",41,near Juba Airport...,,,A1,https://aviation-safety.net/database/record.php?id=20151104-0
88,06-NOV-2015,Cessna 525 CitationJet,N525DY,Execuflight,0,near Monroe Count...,,,A2,https://aviation-safety.net/database/record.php?id=20151106-1
89,07-NOV-2015,Beech 300 Super King Air 350,NA-302,NASC,0,Taichung-Chi...,,,A1,https://aviation-safety.net/database/record.php?id=20151107-0
90,08-NOV-2015,Beech 99,N7994R,Hummingbird Air,0,Saint Lucia-...,,,A2,https://aviation-safety.net/database/record.php?id=20151108-0
91,10-NOV-2015,Hawker Siddeley HS-780 Andover C.1,TL-AEW,"Westwind Aviation, op.for UN WFP",0,near Malakal Airp...,,,A1,https://aviation-safety.net/database/record.php?id=20151110-0
92,10-NOV-2015,BAe-125-700A,N237WR,Execuflight,9,near Akron-Fulton...,,,A1,https://aviation-safety.net/database/record.php?id=20151110-1
93,10-NOV-2015,Cessna 650 Citation VII,PT-WQH,Banco Bradesco,4,"near Guarda-Mor, MG",,,A1,https://aviation-safety.net/database/record.php?id=20151110-2
94,11-NOV-2015,Cessna 208B Grand Caravan,N617ST,SarTec Corp.,0,Grand Forks ...,,,A2,https://aviation-safety.net/database/record.php?id=20151111-0
95,13-NOV-2015,Xian MA60,RDPL-34226,Lao Skyway,0,Vientiane-Wa...,,,A2,https://aviation-safety.net/database/record.php?id=20151113-0
96,16-NOV-2015,Learjet 60,XA-UQP,Servicios Aéreos Estrella,0,Ixtapa/Zihua...,,,A2,https://aviation-safety.net/database/record.php?id=20151116-0
97,22-NOV-2015,Boeing 737-3Y0,EX-37005,Avia Traffic Company,0,Osh Airport ...,,,A1,https://aviation-safety.net/database/record.php?id=20151122-0
98,26-NOV-2015,Boeing 737-322,XA-UNM,Magnicharters,0,Mexico City-...,,,A1,https://aviation-safety.net/database/record.php?id=20151126-0
99,29-NOV-2015,Cessna 560XL Citation Excel,SE-RHJ,Jivair,0,near Farnborough ...,,,A2,https://aviation-safety.net/database/record.php?id=20151129-0
0,01-DEC-2015,Gulfstream G200,VT-EHT,Premier Jet Services,0,Chennai Airp...,,,O1,https://aviation-safety.net/database/record.php?id=20151201-0
1,01-DEC-2015,Hawker Beech 390 Premier IA,VT-RTR,Premier Jet Services,0,Chennai Airp...,,,O1,https://aviation-safety.net/database/record.php?id=20151201-1
2,01-DEC-2015,Learjet 60XR,VT-UNO,MyJet,0,Chennai Airp...,,,O1,https://aviation-safety.net/database/record.php?id=20151201-2
3,01-DEC-2015,Hawker 900XP,VT-ICA,private,0,Chennai Airp...,,,O1,https://aviation-safety.net/database/record.php?id=20151201-3
4,02-DEC-2015,Airbus A321-211 (WL),D-AIAF,Condor Flugdienst,0,Berlin-Schön...,,,A2,https://aviation-safety.net/database/record.php?id=20151202-0
5,04-DEC-2015,DHC-8-402Q Dash 8,VT-SUC,SpiceJet,0,Jabalpur Air...,,,A1,https://aviation-safety.net/database/record.php?id=20151204-0
6,04-DEC-2015,BAe-125-800SP,N164WC,WC Leasing Corp.,0,Palm Springs...,,,A1,https://aviation-safety.net/database/record.php?id=20151204-1
7,07-DEC-2015,Eclipse 500,ZS-DKS,Dixco Transport,1,"near Swellendam, ...",,,A1,https://aviation-safety.net/database/record.php?id=20151207-0
8,10-DEC-2015,Raytheon 390 Premier I,N50VM,Sky Mast,0,Chicago-Exec...,,,A2,https://aviation-safety.net/database/record.php?id=20151210-0
9,11-DEC-2015,Cessna 208B Grand Caravan,C-FKDL,Wasaya Airways,1,near Pickle Lake ...,,,A1,https://aviation-safety.net/database/record.php?id=20151211-0
10,11-DEC-2015,Cessna 550 Citation II,M-AGGY,MEVA,0,Oyonnax-Arbe...,,,A1,https://aviation-safety.net/database/record.php?id=20151211-1
11,15-DEC-2015,Boeing 737-3H4 (WL),N649SW,Southwest Airlines,0,Nashville In...,,,A1,https://aviation-safety.net/database/record.php?id=20151215-0
12,15-DEC-2015,Embraer EMB-145MP (ERJ-145MP),G-CGWV,Eastern Airways,0,Newcastle Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20151215-1
13,21-DEC-2015,Embraer ERJ-195,PK-KDC,KalStar Aviation,0,Kupang-El Ta...,,,A1,https://aviation-safety.net/database/record.php?id=20151221-0
14,22-DEC-2015,Beech B200 Super King Air,VT-BSA,Border Security Force,10,Delhi-Indira...,,,A1,https://aviation-safety.net/database/record.php?id=20151222-0
15,23-DEC-2015,Raytheon Beechjet 400A,XA-MEX,Aerolíneas Ejecutivas,0,Telluride Ai...,,,A1,https://aviation-safety.net/database/record.php?id=20151223-0
16,23-DEC-2015,Boeing 737-86J (WL),TC-CPV,Pegasus Airlines,0+ 1,Istanbul-Sab...,,,C2,https://aviation-safety.net/database/record.php?id=20151223-1
17,24-DEC-2015,Airbus A310-308,EP-MNP,Mahan Air,0,Istanbul-Ata...,,,A2,https://aviation-safety.net/database/record.php?id=20151224-0
18,24-DEC-2015,Airbus A310-304F,9Q-CVH,Serve Air,0+ 8,Mbuji-Mayi A...,,,A2,https://aviation-safety.net/database/record.php?id=20151224-1
19,26-DEC-2015,ATR 72-212A (ATR 72-500),5R-MJE,Air Madagascar,0,Antananarivo...,,,A2,https://aviation-safety.net/database/record.php?id=20151226-0
20,30-DEC-2015,Beech 200 Super King Air,N999VB,Cobb Aviation Services,0,Gary Regiona...,,,A1,https://aviation-safety.net/database/record.php?id=20151230-0
0,02-JAN-2016,Cessna 208B Grand Caravan,N540ME,Wright Air Service,0,near Anaktuvuk Pa...,,,A1,https://aviation-safety.net/database/record.php?id=20160102-0
1,03-JAN-2016,Canadair CRJ-702,N164GJ,"United Express, opb GoJet Airlines",0,Chicago-O'Ha...,,,A2,https://aviation-safety.net/database/record.php?id=20160103-0
2,04-JAN-2016,Beech 200 Super King Air,N275X,Skyway Aircraft,0,St. Petersbu...,,,A1,https://aviation-safety.net/database/record.php?id=20160104-0
3,05-JAN-2016,Basler Turbo 67 (AC-47T),FAC-1658,Colombian AF,0,Tres Esquina...,,,A2,https://aviation-safety.net/database/record.php?id=20160105-0
4,08-JAN-2016,Canadair CRJ-200PF,SE-DUX,West Air Sweden,2,near Oajevágge,,,A1,https://aviation-safety.net/database/record.php?id=20160108-0
5,09-JAN-2016,ATR 72-212A (ATR 72-500),PR-PDD,Passaredo Linhas Aéreas,0,Rondonópolis...,,,A1,https://aviation-safety.net/database/record.php?id=20160109-0
6,10-JAN-2016,Beech B200 Super King Air,N87SA,Island Airlines,0,San Juan-Lui...,,,A2,https://aviation-safety.net/database/record.php?id=20160110-0
7,14-JAN-2016,Airbus A319-112,V5-ANL,Air Namibia,0,near Windhoek-Hos...,,,A2,https://aviation-safety.net/database/record.php?id=20160114-0
8,15-JAN-2016,Cessna 208B Grand Caravan,N104AN,Grant Aviation,0,Hooper Bay A...,,,A2,https://aviation-safety.net/database/record.php?id=20160115-0
9,17-JAN-2016,BN-2A-21 Islander,(N90460),Unknown,0,Corral Viejo,,,C1,https://aviation-safety.net/database/record.php?id=20160117-0
10,18-JAN-2016,Cessna 525 CitationJet,N711BX,Private,2,"near Cedar Fort, UT",,,A1,https://aviation-safety.net/database/record.php?id=20160118-0
11,18-JAN-2016,Dassault Falcon 20F-5,N706SB,Sterling LIHTC,0,Scottsdale A...,,,A1,https://aviation-safety.net/database/record.php?id=20160118-1
12,20-JAN-2016,DHC-6 Twin Otter 300,C-GCKB,Kenn Borek Air,0,Amundsen-Sco...,,,A2,https://aviation-safety.net/database/record.php?id=20160120-0
13,21-JAN-2016,Cessna 560XL Citation Excel,C-GCXL,Airsprint,0,Toronto-Pear...,,,A2,https://aviation-safety.net/database/record.php?id=20160121-0
14,28-JAN-2016,Cessna 208 Caravan I,VH-WTY,Hamilton Island Air,0,"Chance Bay, ...",,,A1,https://aviation-safety.net/database/record.php?id=20160128-0
15,28-JAN-2016,MD-83,EP-ZAB,Zagros Air,0,Mashhad Airp...,,,A1,https://aviation-safety.net/database/record.php?id=20160128-1
16,30-JAN-2016,Rockwell Sabreliner 80,N380CF,private,0,Querétaro Ai...,,,A2,https://aviation-safety.net/database/record.php?id=20160130-0
17,02-FEB-2016,Airbus A321-111,SX-BHS,"Hermes Airlines, op.for Daallo Airlines",1,near Mogadishu In...,,,C1,https://aviation-safety.net/database/record.php?id=20160202-0
18,04-FEB-2016,Canadair CRJ-900ER,OY-KFC,"SAS, opb Cimber",0,København-Ka...,,,O1,https://aviation-safety.net/database/record.php?id=20160204-0
19,04-FEB-2016,Beech B100 King Air,C-GSWG,Max Aviation,0,Montreal-St....,,,A2,https://aviation-safety.net/database/record.php?id=20160204-1
20,06-FEB-2016,Antonov An-2R,RA-40204,Light Air,3,"Gay, Orenbur...",,,A1,https://aviation-safety.net/database/record.php?id=20160206-0
21,07-FEB-2016,Cessna 525A CitationJet CJ2,D-ISCO,Windrose Air,0,Chambéry Air...,,,A2,https://aviation-safety.net/database/record.php?id=20160207-0
22,10-FEB-2016,Beech 1900D,4601,Myanmar Air Force,5,near Naypyidaw In...,,,A1,https://aviation-safety.net/database/record.php?id=20160210-0
23,12-FEB-2016,Lockheed L-100-30 Hercules,N401LC,Lynden Air Cargo,0,"near Iliamna, AK",,,A2,https://aviation-safety.net/database/record.php?id=20160212-0
24,17-FEB-2016,Boeing 737-7H4 (WL),N784SW,Southwest Airlines,0,Detroit-Metr...,,,A2,https://aviation-safety.net/database/record.php?id=20160217-0
25,17-FEB-2016,Boeing 737-823 (WL),N925NN,American Airlines,0,Detroit-Metr...,,,A2,https://aviation-safety.net/database/record.php?id=20160217-1
